high_formula,high_mpid,low_formula,low_mpid,avg_voltage,battery_id
Ti2(PO4)3,mp-774537,CaTi4(PO4)6,mp-16831,4.767407403749995,mp-16831_Ca
TiFe3(PO4)6,mp-775272,Li6TiFe3(PO4)6,mp-761955,4.248313974999997,mp-761955_Li
Ti3Fe(PO4)6,mp-775436,Li3Ti3Fe(PO4)6,mp-743603,4.51805540333333,mp-1176962_Li
Ti3(P2O7)2,mp-1047047,CaTi3(P2O7)2,mp-1047077,0.9053074712500078,mp-1047047_Ca
Ti2P2O9,mp-1044823,CaTi2P2O9,mp-1044885,2.157936333750004,mp-1044823_Ca
Ti3P3O13,mp-1041196,CaTi3P3O13,mp-1041164,1.776925023750006,mp-1041164_Ca
CaCu2(Si2O5)4,mvc-12787,CaCu(Si2O5)2,mp-6189,4.068377883750013,mvc-12787_Ca
PrMn2O6,mvc-14396,CaPrMn2O6,mp-40630,4.28730390875,mvc-14396_Ca
TiCr2Ni3(PO4)6,mp-776057,Li4TiCr2Ni3(PO4)6,mp-1177293,3.4663781725000056,mp-1177293_Li
KMnP3HO10,mp-763796,KLiMnP3HO10,mp-764313,3.1284735900000036,mp-763796_Li
Ca(BiO3)2,mp-1045327,CaBiO3,mp-755893,3.6796010512499953,mp-1045327_Ca
Bi2O5,mvc-13490,Ca2Bi2O5,mvc-3807,3.400006140000001,mvc-13490_Ca
BiO2,mp-1047386,Ca(BiO2)2,mp-1047341,3.2488334962499996,mp-1047341_Ca
BiO2,mvc-5220,Ca(BiO2)2,mp-1044601,3.31801147708333,mp-1044601_Ca
BiO2,mvc-4364,Ca(BiO2)2,mp-1046875,3.3219362312500027,mp-1046875_Ca
FeO2,mvc-12063,Ca(FeO2)2,mvc-6160,4.007098739583333,mvc-12063_Ca
FeO2,mvc-13181,Ca(FeO2)2,mvc-6872,3.999583800000003,mvc-13181_Ca
FeO2,mp-1047285,Ca(FeO2)2,mp-25690,3.9159773175000003,mp-1047285_Ca
FeO2,mp-714904,Ca(FeO2)2,mvc-13150,3.9532160887499996,mvc-10869_Ca
FeO2,mvc-15135,Ca(FeO2)2,mp-1041330,3.9849780970833337,mp-1041330_Ca
FeO2,mvc-12125,Ca(FeO2)2,mp-1048853,3.95922920625,mp-1048853_Ca
MoO4,mp-1221467,CaMoO4,mp-19330,5.339633686249999,mp-1221467_Ca
MoO3,mp-715584,CaMoO3,mp-607467,2.7033801437499987,mp-1045305_Ca
Mo2O5,mvc-15882,Ca2Mo2O5,mvc-3999,2.046643042500002,mvc-15882_Ca
Mo3O8,mvc-15991,Ca2Mo3O8,mvc-15999,2.743792681249998,mvc-15991_Ca
Mo3O8,mvc-14257,Ca2Mo3O8,mp-1042855,3.4918837424999998,mp-1042855_Ca
MoO2,mp-714969,Ca(MoO2)2,mp-1042046,2.654571631250003,mp-1042046_Ca
CrFe3Cu2(PO4)6,mp-773538,Li4CrFe3Cu2(PO4)6,mp-1177494,3.5008646675000015,mp-1177494_Li
MnV4CoO12,mp-771726,Li2MnV4CoO12,mp-1177907,2.5494165500000086,mp-1177907_Li
Mn3V2Co3O16,mp-770130,Li4Mn3V2Co3O16,mp-766850,3.593945084999999,mp-766850_Li
Mn(Si2O5)2,mp-1043728,CaMn(Si2O5)2,mp-1043634,4.204902863749996,mp-1043634_Ca
CaMnSi2O7,mvc-12020,Ca3Mn2(Si2O7)2,mp-565228,4.216552633749994,mvc-12020_Ca
Mn(SiO3)2,mp-1142713,CaMn2(SiO3)4,mp-1154719,3.792365773750002,mp-1142713_Ca
FeO2,mp-25519,Ca(FeO2)4,mvc-11662,2.8950301037499977,mvc-11662_Ca
FeO2,mvc-11541,Ca(FeO2)2,mvc-12043,4.481924587499999,mvc-11541_Ca
Ca(FeO2)2,mvc-10923,CaFeO2,mp-24946,3.3193105337500013,mvc-10923_Ca
Ba(SbO2)4,mp-1047430,BaCa(SbO2)4,mp-1047093,2.350877643750006,mp-1047093_Ca
NiBiP2O9,mp-1043741,CaNiBiP2O9,mvc-8742,4.617986153750006,mp-1043741_Ca
Ti4(FeO4)3,mvc-14970,CaTi4(FeO4)3,mp-24950,3.339982213750015,mvc-14970_Ca
MoO2,mvc-13677,Ca(MoO2)4,mp-1045490,1.4779879287499924,mp-1045490_Ca
MoO2,mp-714883,Ca(MoO2)4,mp-1044218,2.437475218750005,mp-1044218_Ca
MoO2,mvc-6377,Ca(MoO2)2,mvc-6340,2.2214933550000024,mvc-6340_Ca
MoO2,mp-1041997,Ca(MoO2)2,mp-1042245,2.3637547337500022,mp-1041997_Ca
MoO2,mp-1047075,Ca(MoO2)2,mp-1047293,2.168967040000001,mp-1047075_Ca
MoO2,mp-1047621,Ca(MoO2)2,mp-1047646,2.59718352375,mp-1047621_Ca
Mn2VNi3(PO4)6,mp-763171,Li4Mn2VNi3(PO4)6,mp-770417,3.9668930124999995,mp-763171_Li
Mn3NbFe2(PO4)6,mp-1176469,Li4Mn3NbFe2(PO4)6,mp-1177427,2.9310389949999993,mp-1176469_Li
Mn(SiO3)2,mp-1042331,CaMn(SiO3)2,mp-1041904,3.8565375962500026,mp-1041904_Ca
Ca2Mn2(SiO4)3,mvc-12258,Ca3Mn2(SiO4)3,mp-19597,3.7091552599999984,mvc-12258_Ca
Mn4(SiO3)5,mvc-12038,CaMn4(SiO3)5,mp-566849,3.6946553287499975,mvc-12038_Ca
Ca9Co(PO4)7,mp-851050,Ca19Co2(PO4)14,mp-1228767,2.9128507037500055,mp-1228767_Ca
Ba2Cr2CuF14,mvc-13241,Ba2CaCr2CuF14,mp-641162,5.24769028375,mvc-13241_Ca
BaTl(NiO3)2,mp-1046932,Ba2Ca3Tl2(NiO3)4,mp-1048352,3.721793932083335,mp-1046932_Ca
Ba2Tl2Ni3O10,mp-1046591,Ba2Ca2Tl2Ni3O10,mp-1046512,3.7988677737499996,mp-1046512_Ca
Fe2(WO4)3,mp-1042860,Ca3Fe4(WO4)6,mp-1043059,2.699463218750007,mp-1042860_Ca
MoO2,mp-1041993,Ca(MoO2)2,mp-1041996,1.848297821250003,mp-1041993_Ca
Pr(WO3)2,mp-1044751,CaPr(WO3)2,mp-1044771,1.7983606487500012,mp-1044751_Ca
Co(Si2O5)2,mp-1043669,CaCo(Si2O5)2,mp-1043607,4.162780686250005,mp-1043607_Ca
CaCoSi2O7,mvc-11865,Ca3Co2(Si2O7)2,mvc-10994,4.9052589987499955,mvc-10994_Ca
VCrP2(HO5)2,mp-766804,LiVCrP2(HO5)2,mp-765311,4.697872009999989,mp-765067_Li
Co(PO3)4,mp-585256,CaCo(PO3)4,mp-1045787,5.17319345625,mp-1045787_Ca
Co3(P2O7)2,mp-540500,CaCo3(P2O7)2,mp-505175,4.362022191250001,mp-505175_Ca
CoP2O7,mp-540262,CaCo2(P2O7)2,mvc-12763,4.815107283749991,mvc-12763_Ca
CaFeWO6,mvc-10916,Ca3Fe2(WO6)2,mvc-13104,4.588490473750009,mp-1048318_Ca
Co(SiO3)2,mvc-12012,CaCo2(SiO3)4,mvc-11818,4.401977033749996,mvc-11366_Ca
Co(SiO3)2,mp-1042286,CaCo(SiO3)2,mp-1041912,3.748445075625003,mp-1041912_Ca
NaFe2(SiO3)4,mp-771678,NaCaFe2(SiO3)4,mp-694890,3.6895033687500063,mp-694890_Ca
CoP2O7,mvc-12100,CaCoP2O7,mp-1048376,4.709542852500003,mp-1048376_Ca
Ca5Sc2(CoO6)2,mvc-13126,Ca3ScCoO6,mp-645593,3.4547168587499995,mvc-13126_Ca
Ba(NiO2)4,mp-1047829,BaCa(NiO2)4,mp-1044567,4.889673568750001,mp-1044567_Ca
SnF4,mp-1117500,CaSnF4,mp-1048327,3.615766128749999,mp-1048327_Ca
Fe(Si2O5)2,mp-1043700,CaFe(Si2O5)2,mp-1043643,4.289404197500008,mp-1043643_Ca
Fe(SiO3)2,mp-25523,CaFe2(SiO3)4,mp-1117357,4.7182641087500015,mp-1117357_Ca
Cu3(SbO3)4,mp-1042691,CaCu3(SbO3)4,mp-1042703,2.0847396037500046,mp-1042691_Ca
Ni2O3,mp-1043875,Ca(Ni2O3)2,mp-1043722,4.230506721249998,mp-1043722_Ca
Ni9O13,mp-1045896,Ca2Ni9O13,mp-1045953,4.167764083749996,mp-1045896_Ca
CaLa2Mn2(FeO6)2,mvc-10933,CaLaMnFeO6,mp-40066,4.436255943749994,mvc-10933_Ca
NiO2,mvc-5627,Ca(NiO2)2,mp-1040970,3.6186203454166685,mp-1040970_Ca
NiS2,mvc-1,Ca(NiS2)2,mp-1045498,1.4798564712500017,mvc-1_Ca
CaLa2Ti2Cr2O12,mvc-13117,CaLaTiCrO6,mp-39159,3.855555048750016,mvc-13117_Ca
Ca2VN3,mvc-10945,Ca3VN3,mp-9029,2.2794269112500016,mvc-10945_Ca
Ba4CaCu6(HgO8)2,mvc-15237,Ba2Ca2Cu3HgO8,mp-22601,3.8404691537500026,mvc-15237_Ca
Fe(SiO3)2,mvc-12198,CaFe(SiO3)2,mp-1041922,3.711735422500001,mp-1041922_Ca
Ca2Fe2(SiO4)3,mvc-12271,Ca3Fe2(SiO4)3,mp-19535,4.743272563750007,mvc-12271_Ca
SbF5,mvc-14697,CaSbF5,mvc-16411,3.8948585362499992,mvc-14697_Ca
Fe2(MoO4)3,mp-1042928,Ca3Fe4(MoO4)6,mp-1043101,2.7590257937499993,mp-1042928_Ca
CaFeMoO6,mvc-11007,Ca3Fe2(MoO6)2,mvc-12764,4.494554843749991,mvc-11007_Ca
NiO2,mp-25595,Ca(NiO2)2,mvc-12187,3.533105448749999,mvc-12096_Ca
NiO2,mp-1042045,Ca(NiO2)2,mvc-5741,3.8388505949999994,mp-1042045_Ca
NiO2,mp-1041980,Ca(NiO2)2,mvc-15041,4.740063171250003,mp-1041980_Ca
NiO2,mvc-12901,Ca(NiO2)2,mvc-12653,3.9056350012500003,mvc-12653_Ca
NiO2,mp-1047762,Ca(NiO2)2,mp-1047720,4.213197723750002,mp-1047720_Ca
NiO2,mp-1042019,Ca(NiO2)2,mp-1042020,3.9217005762499992,mp-1042019_Ca
NiO2,mp-1041256,Ca(NiO2)2,mp-1041378,3.693304154583333,mp-1041256_Ca
Ba2Cu2HgO6,mvc-13032,Ba2CaCu2HgO6,mp-6879,3.8091315537499986,mvc-13032_Ca
SrNi(PO4)2,mvc-15098,SrCaNi(PO4)2,mp-1046437,4.642602866250004,mp-1046437_Ca
BaTl(WO3)2,mp-1046939,Ba2Ca3Tl2(WO3)4,mvc-248,1.4836957820833356,mp-1046939_Ca
Ba2Tl2W3O10,mp-1046584,Ba2Ca2Tl2W3O10,mp-1046558,1.6516168312499986,mp-1046558_Ca
Mn2Fe3Sb(PO4)6,mp-775850,Li4Mn2Fe3Sb(PO4)6,mp-776752,2.544013022500001,mp-775850_Li
CoSn(PO4)2,mp-863848,Li2CoSn(PO4)2,mp-766846,2.555184477499997,mp-766846_Li
Co3Sn(PO4)4,mp-775131,Li4Co3Sn(PO4)4,mp-761455,3.351627984999998,mp-761455_Li
Ca3Mn2O7,mvc-14253,Ca4Mn2O7,mp-18952,3.4549695687499975,mvc-14253_Ca
CaMn2O5,mvc-14980,Ca2Mn2O5,mp-25008,3.6173685112500022,mvc-14980_Ca
Mn7O12,mp-782692,CaMn7O12,mp-541644,3.628876038749989,mp-1105355_Ca
Mn9O13,mp-1045833,Ca2Mn9O13,mp-1045861,3.3683071812499987,mp-1045833_Ca
Mn5O7,mp-1046066,CaMn5O7,mp-1046067,3.385919598750003,mp-1046066_Ca
NiO2,mvc-13696,Ca(NiO2)2,mp-1040792,3.6917860537499996,mp-1040792_Ca
NiO2,mp-25593,Ca(NiO2)4,mp-18718,4.0275670987500005,mp-18718_Ca
NiO2,mvc-12050,Ca(NiO2)2,mp-1042551,3.218162208750001,mp-1042551_Ca
HoV2O6,mvc-13146,CaHoV2O6,mp-1041222,2.9889049862500014,mp-1041222_Ca
CaV2O6,mvc-11947,CaVO3,mvc-13158,3.086937903750001,mvc-11947_Ca
V2O5,mp-25620,CaV2O5,mp-19305,3.1654359362500015,mp-1048685_Ca
Mn(PO3)4,mp-31998,CaMn(PO3)4,mp-1045779,4.967562208750006,mp-1045779_Ca
Mn3(P2O7)2,mp-694554,CaMn3(P2O7)2,mp-1044590,3.973709976250002,mp-1044590_Ca
Mn2P2O9,mp-1040954,CaMn2P2O9,mvc-10115,4.426025953750002,mvc-10115_Ca
Mn3P3O13,mp-1047928,CaMn3P3O13,mp-1047886,4.475505206250001,mp-1047886_Ca
LiTiPCO7,mp-25418,Li2TiPCO7,mp-25400,1.4600569399999919,mp-25400_Li
LiCdSb,mp-1100425,Li2CdSb,mp-16271,0.9451737900000006,mp-1100425_Li
Cs2MoBr6,mp-1207229,Cs2LiMoBr6,mp-1111847,2.040619599999997,mp-1111847_Li
Ni3Sb(PO4)4,mp-775544,Li4Ni3Sb(PO4)4,mp-1177310,3.3772712999999945,mp-1177310_Li
Mo15S19,mp-31257,Li5Mo15S19,mp-1198026,1.8025557780000092,mp-1198026_Li
Mo3S4,mp-2164,Li(Mo3S4)2,mp-675711,1.9444941049999946,mp-1103834_Li
Mn2O3,mp-1043363,CaMn4O6,mp-1042706,3.36181671125001,mp-1042706_Ca
MnO2,mp-19395,CaMn8O16,mp-1003319,3.3648478462500107,mp-1003318_Ca
MnO2,mp-25547,CaMn4O8,mp-1003483,3.3400141587500043,mp-1003402_Ca
V2O5,mvc-11086,Ca2V2O5,mvc-3985,2.357121981249999,mvc-11086_Ca
V4O9,mvc-10961,CaV4O9,mp-18866,3.78874463125,mvc-10961_Ca
V3O7,mvc-13330,CaV3O7,mp-19347,3.418466283750003,mvc-13330_Ca
V5O7,mp-1046039,CaV5O7,mvc-2603,2.0683529012499973,mp-1046039_Ca
V2O3,mp-1043388,CaV4O6,mp-1044005,2.1430596412500007,mp-1043388_Ca
VO2,mvc-12077,CaV4O8,mvc-12238,2.5521999687499983,mvc-12077_Ca
MnP2O7,mp-694636,CaMn2(P2O7)2,mvc-11957,4.850488928750006,mvc-11957_Ca
CaLa2Ti2Mn2O12,mvc-14929,CaLaTiMnO6,mp-40866,3.286698798750005,mvc-14929_Ca
V(Si2O5)2,mp-1043652,CaV(Si2O5)2,mp-1043605,2.9045315762500032,mp-1043605_Ca
Li3ZrNb(TeO6)2,mp-754249,Li4ZrNb(TeO6)2,mp-756177,2.71466777999999,mp-754249_Li
MnFeCo(PO4)3,mp-764739,Li3MnFeCo(PO4)3,mp-1177596,3.644485833333329,mp-1177596_Li
MnO2,mp-19326,CaMn4O8,mp-1080213,3.072943696250003,mp-1004037_Ca
MnO2,mp-1041066,CaMn2O4,mp-1041329,3.347737415416666,mp-1041066_Ca
MnO2,mp-25545,CaMn2O4,mvc-12108,3.1501036662499993,mp-1003486_Ca
VO2,mp-714944,CaV4O8,mvc-11659,2.8539174937499996,mvc-11659_Ca
VO2,mvc-13223,CaV2O4,mvc-12622,2.722161338750001,mvc-11573_Ca
VO2,mvc-5548,CaV2O4,mp-1041051,2.700833458750003,mp-1041051_Ca
VO2,mp-1190609,CaV2O4,mp-540837,2.6100595500000052,mp-1190609_Ca
VO2,mp-1047618,CaV2O4,mp-1047673,2.4616136037499983,mp-1047618_Ca
V(SiO3)2,mp-25633,CaV(SiO3)2,mp-1133299,2.454543966250003,mp-1133299_Ca
CuTeO4,mp-1040999,CaCu2(TeO4)2,mp-1041089,3.7220547737499983,mp-1040999_Ca
CrO3,mvc-13134,CaCrO3,mp-24909,3.789342014999998,mvc-13134_Ca
Cr3O8,mvc-13706,Ca2Cr3O8,mvc-3578,4.420448693749999,mvc-13706_Ca
Cr3O8,mp-1043013,Ca2Cr3O8,mp-1042858,4.346995138750002,mp-1042858_Ca
Cr4O9,mp-1041443,CaCr4O9,mp-1041451,3.4820482287500054,mp-1041443_Ca
MnFeCo(PO4)3,mp-763446,Li3MnFeCo(PO4)3,mp-1177597,3.8313394258333298,mp-1177597_Li
MnFeCo(PO4)3,mp-764383,Li3MnFeCo(PO4)3,mp-1177589,3.81461256083333,mp-1177589_Li
MnFeCo(PO4)3,mp-764415,Li3MnFeCo(PO4)3,mp-764707,3.807814730833329,mp-764415_Li
MnO2,mvc-11561,CaMn2O4,mp-1042262,3.0636465662499988,mp-1042262_Ca
MnO2,mvc-6353,CaMn2O4,mvc-5764,3.4753220462499987,mvc-5764_Ca
MnO2,mvc-12283,CaMn3O6,mp-566229,3.404098292499996,mvc-12283_Ca
MnO2,mvc-14931,CaMn2O4,mp-1047671,3.6291497275000024,mp-1047671_Ca
MnO2,mvc-11093,CaMn2O4,mp-1048908,3.436193276250001,mp-1048908_Ca
VO2,mp-776137,CaV2O4,mp-1041949,2.1493951787500007,mp-1041949_Ca
VO2,mp-714960,CaV2O4,mvc-10887,2.732466676250001,mvc-10887_Ca
VO2,mp-1040910,CaV2O4,mp-1041142,2.6211039087500003,mp-1040910_Ca
VO2,mvc-11089,CaV2O4,mp-1048922,2.6637872287499986,mp-1048922_Ca
CaTi2F10,mvc-11781,CaTiF5,mp-8395,2.3530618537500017,mvc-11781_Ca
Ba(CoO2)4,mp-1041292,BaCa(CoO2)4,mp-1044463,4.093090593750001,mp-1041292_Ca
Cr2O5,mvc-15502,Ca2Cr2O5,mvc-3982,3.3493767837499986,mvc-15502_Ca
Cr2O5,mp-1117519,CaCr2O5,mvc-11982,3.3647882787500043,mp-1117519_Ca
Cr9O13,mp-1045826,Ca2Cr9O13,mp-1045913,2.470947841250005,mp-1045826_Ca
Cr2O3,mp-1043379,CaCr4O6,mp-1043430,2.4379555612500026,mp-1043379_Ca
CrO2,mvc-5295,CaCr2O4,mvc-5285,3.0419147437500014,mvc-5285_Ca
CrO2,mp-1040967,CaCr2O4,mp-1041039,3.4173171987500046,mp-1040967_Ca
CrO2,mp-714929,CaCr4O8,mvc-10962,4.029237093749994,mp-1040810_Ca
MnFeCo(PO4)3,mp-763496,Li3MnFeCo(PO4)3,mp-764931,3.807869068333337,mp-763496_Li
MnFeCo(PO4)3,mp-764392,Li3MnFeCo(PO4)3,mp-764708,3.8364146791666704,mp-764392_Li
MnFeCo(PO4)3,mp-1176456,Li3MnFeCo(PO4)3,mp-1177623,3.8514096249999974,mp-1176456_Li
MnO2,mp-543057,CaMnO2,mp-1003322,2.8018723837499993,mp-1003322_Ca
MnO2,mp-1221542,CaMnO2,mp-1227032,3.14169566375,mp-1221542_Ca
Fe4(CuO4)3,mp-1043303,CaFe4(CuO4)3,mp-1043124,4.272448198749994,mp-1043124_Ca
Ba2CuSn2F14,mvc-1739,Ba2CaCuSn2F14,mvc-2039,2.7605125637500008,mvc-1739_Ca
BaV4O8,mp-1041271,BaCaV4O8,mp-1044444,2.7637625487500044,mp-1041271_Ca
Ca3Ta2Mn2O12,mvc-10909,Ca2TaMnO6,mp-572324,3.5108905987499908,mvc-10909_Ca
Ge3(WO6)2,mvc-4401,Ca3Ge3(WO6)2,mvc-4469,2.5900574837500026,mvc-4401_Ca
WF5,mvc-3816,CaWF5,mvc-3739,3.2556987899999994,mvc-3739_Ca
WF5,mvc-14167,CaWF5,mvc-14218,3.2952807262500015,mvc-14167_Ca
CoF4,mvc-13941,CaCoF4,mvc-14346,5.392446091250004,mvc-13941_Ca
Ca2Nb2CoO9,mvc-12286,Ca5Nb4(CoO9)2,mvc-12279,4.145871406249991,mvc-12279_Ca
CrO2,mp-1041961,CaCr2O4,mp-554694,3.800420303750001,mp-1041961_Ca
CrO2,mp-1047121,CaCr2O4,mp-558881,3.470250603750002,mp-1047121_Ca
CrO2,mp-1047643,CaCr2O4,mp-1047705,3.628790778750001,mp-1047643_Ca
CrO2,mvc-5485,CaCr2O4,mp-1048964,3.5908420204166687,mp-1048964_Ca
CaCr4O8,mvc-12611,CaCr2O4,mvc-11984,2.432040503749998,mvc-11984_Ca
MnFeCo(PO4)3,mp-1176466,Li3MnFeCo(PO4)3,mp-1177625,3.8447352633333343,mp-1176466_Li
MnFeCo(PO4)3,mp-1176473,Li3MnFeCo(PO4)3,mp-764912,3.8035929674999953,mp-1176473_Li
MnFeCo(PO4)3,mp-1176474,Li3MnFeCo(PO4)3,mp-764869,3.789156125833325,mp-1176474_Li
FeS2,mvc-11411,Ca(FeS2)2,mp-1045503,1.6962728937500018,mp-1045503_Ca
CaCoO3,mvc-14243,Ca3(CoO3)2,mvc-12826,3.739303163750004,mp-1182074_Ca
Co9O13,mvc-2263,Ca2Co9O13,mvc-2283,3.710090841249996,mvc-2263_Ca
Co2O3,mp-1043418,Ca(Co2O3)2,mp-1043610,3.6292232737499956,mp-1043418_Ca
Co5O7,mp-1046082,CaCo5O7,mvc-2601,3.4979191812499932,mp-1046082_Ca
CoO2,mp-1116784,Ca(CoO2)4,mvc-12181,3.3494550537500016,mp-1116784_Ca
BaMoF7,mp-1047957,BaCaMoF7,mp-1047929,3.8584867012500004,mp-1047929_Ca
Ca(SbO3)2,mp-1045293,CaSbO3,mvc-3975,2.3135810962499965,mp-1045293_Ca
SbO2,mp-1047300,Ca(SbO2)2,mp-1047315,2.14470340875,mp-1047300_Ca
SbO2,mp-1044716,Ca(SbO2)2,mp-1044693,2.42629450875,mp-1044693_Ca
SbO2,mvc-2949,Ca(SbO2)2,mp-1046855,2.04028585125,mp-1046855_Ca
SbO2,mvc-12866,Ca(SbO2)4,mp-1043664,2.14200333375,mp-1043664_Ca
Ni(GeO3)2,mp-1043444,CaNi(GeO3)2,mp-1043139,4.696080376250005,mp-1043139_Ca
CrO2,mvc-10873,CaCr2O4,mvc-11560,3.76280287875,mvc-10873_Ca
SnO2,mp-1047381,Ca(SnO2)2,mvc-6573,2.29541525375,mp-1047381_Ca
SnO2,mp-1118394,Ca(SnO2)2,mp-1047007,1.8010778512500025,mp-1047007_Ca
SnO2,mvc-11686,Ca(SnO2)4,mp-1043673,1.7223187787499967,mp-1043673_Ca
Ca5(MnN3)2,mvc-14086,Ca3MnN3,mp-14763,1.2130150162500002,mvc-14086_Ca
MnFeCo(PO4)3,mp-1176481,Li3MnFeCo(PO4)3,mp-764870,3.8473217199999916,mp-1176481_Li
MnFeCo(PO4)3,mp-1176487,Li3MnFeCo(PO4)3,mp-764809,3.708918000833331,mp-1176487_Li
MnFeCo(PO4)3,mp-1176492,Li3MnFeCo(PO4)3,mp-1177594,3.8099444958333355,mp-1176492_Li
CoO2,mp-25476,Ca(CoO2)4,mvc-11660,3.786335898749992,mvc-11660_Ca
CoO2,mvc-13203,Ca(CoO2)2,mp-1040953,3.146328594583333,mp-1040953_Ca
CoO2,mvc-5466,Ca(CoO2)2,mvc-5217,3.352689071875001,mvc-5217_Ca
CoO2,mvc-11564,Ca(CoO2)2,mvc-11997,3.1947505562500025,mvc-11564_Ca
CoO2,mvc-5816,Ca(CoO2)2,mp-510651,3.390378152500001,mp-510651_Ca
CoO2,mp-1047639,Ca(CoO2)2,mp-1047694,3.7760497862500015,mp-1047639_Ca
CoO2,mp-1041988,Ca(CoO2)2,mp-1041927,3.3949615787499945,mp-1041927_Ca
Ni(GeO3)2,mp-1043316,CaNi(GeO3)2,mp-1043165,4.77190606625,mp-1043165_Ca
NiP2WO9,mp-1043389,CaNiP2WO9,mp-1043542,2.7522198062499994,mp-1043389_Ca
CrS2,mvc-14769,Ca(CrS2)2,mp-1045417,2.15401732875,mp-1045417_Ca
SrFe(PO4)2,mp-1046490,SrCaFe(PO4)2,mp-1046496,4.01606416625,mp-1046490_Ca
Ca11(MnN5)2,mvc-13041,Ca6MnN5,mp-17577,1.2894561987499984,mvc-13041_Ca
Ba4CaTl4(Cu3O10)2,mvc-11885,Ba2Ca2Tl2Cu3O10,mp-653154,3.81196238375,mvc-11885_Ca
BaTlCuO4,mvc-11834,Ba2CaTl2(CuO4)2,mp-6885,3.8124498537499987,mvc-11834_Ca
MnFeCo(PO4)3,mp-1176500,Li3MnFeCo(PO4)3,mp-764969,3.493310789999996,mp-1176500_Li
MnFeCo(PO4)3,mp-1176518,Li3MnFeCo(PO4)3,mp-1177593,3.8145300208333364,mp-1176518_Li
MnFeCo(PO4)3,mp-1176526,Li3MnFeCo(PO4)3,mp-1177607,3.7331336241666637,mp-1176526_Li
CoO2,mp-540000,Ca(CoO2)2,mvc-11995,3.3225039587500005,mvc-11566_Ca
CoO2,mvc-12170,Ca(CoO2)2,mp-1041063,3.1905387779166636,mp-1041063_Ca
CoO2,mp-770908,Ca(CoO2)2,mp-1048946,3.1335973287500023,mp-1048946_Ca
Ca3Co2(RhO6)2,mvc-14984,Ca2CoRhO6,mvc-13129,3.851326423750005,mp-1191540_Ca
SrCuBiO4,mvc-11183,Sr2CaCu2(BiO4)2,mp-555855,3.3045164137499965,mvc-11183_Ca
TiS2,mp-2156,Ca(TiS2)8,mp-1048589,2.0779094137500023,mp-1041194_Ca
TiS2,mp-9027,Ca(TiS2)4,mvc-11739,1.6967483537499988,mvc-11255_Ca
Ca(TiS2)4,mvc-11744,Ca(TiS2)2,mp-1227354,1.369809298750002,mvc-11744_Ca
Ca(TiS2)2,mp-1048593,Ca3(TiS2)4,mp-1044964,0.8833613887499994,mp-1044964_Ca
Ca2MnNiO6,mvc-10906,Ca3MnNiO6,mp-25543,4.085732128749998,mvc-10906_Ca
Ba2CaTl2(CuO3)4,mvc-11852,Ba2Ca3Tl2(CuO3)4,mp-556574,3.959644638749995,mvc-11852_Ca
Ba2CaTl2(CuO3)4,mvc-13047,Ba2Ca3Tl2(CuO3)4,mp-556733,3.7071991187499966,mvc-13047_Ca
MnFeCo(PO4)3,mp-764410,Li3MnFeCo(PO4)3,mp-764804,3.834513830833331,mp-764410_Li
Li2VBPO7,mp-772254,Li3VBPO7,mp-770014,3.116789644999988,mp-770014_Li
Nb2CrO8,mp-1046983,Ca2Nb2CrO8,mp-1047030,3.6095510624999987,mp-1046983_Ca
BiPO5,mp-1043572,CaBi2(PO5)2,mp-1043585,4.220433638749991,mp-1043572_Ca
Bi3P3O13,mp-1041261,CaBi3P3O13,mp-1041219,4.1977019337500066,mp-1041219_Ca
Bi3(PO5)2,mvc-15217,CaBi6(PO5)4,mp-556615,4.9400165987500015,mvc-15217_Ca
Ca3Fe2(RhO6)2,mvc-14254,Ca2FeRhO6,mvc-14247,4.094832718750008,mvc-14247_Ca
Si2NiO6,mvc-13125,CaSi2NiO6,mp-19220,4.674208628750004,mvc-12761_Ca
Si2NiO6,mvc-7342,CaSi2NiO6,mp-1042056,4.619401436250004,mp-1042056_Ca
Si4NiO10,mp-1043826,CaSi4NiO10,mp-1043642,4.642765357499999,mp-1043642_Ca
V(PO3)4,mp-32527,CaV(PO3)4,mp-1045800,3.816843391249999,mp-1045800_Ca
V3Bi2(PO4)6,mp-772437,Li5V3Bi2(PO4)6,mp-1177171,3.0438705179999936,mp-1177171_Li
Cu,mp-998890,Li3Cu,mp-975882,-0.005609873333333626,mp-1010136_Li
Mn3Nb2Co3O16,mp-851279,Li4Mn3Nb2Co3O16,mp-763519,3.7485351174999955,mp-763519_Li
TiTe2,mp-1907,Li(TiTe2)5,mp-1222772,1.2985602000000056,mp-10189_Li
Mn,mp-8634,Ca3Mn,mp-1183485,-0.2397952529166666,mp-1183485_Ca
Ca8Cr(PO4)7,mvc-12302,Ca9Cr(PO4)7,mp-565894,4.85265314375,mvc-12302_Ca
Cr(PO3)4,mp-687212,CaCr(PO3)4,mp-1045839,4.222394928750002,mp-1045839_Ca
CrPO5,mp-1044170,CaCr2(PO5)2,mp-1044241,4.903362591249997,mp-1044170_Ca
VP2O7,mp-540363,CaVP2O7,mvc-5422,3.353496841250002,mp-540363_Ca
VP2O7,mp-32442,CaVP2O7,mp-1048348,3.27259236,mp-1048348_Ca
V3(P2O7)2,mp-32416,CaV3(P2O7)2,mp-1044537,2.618604676249997,mp-1044537_Ca
